Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,Value
US National,Season onset,Point,week,,,47.0
US National,Season onset,Bin,week,40,41,0.0
US National,Season onset,Bin,week,41,42,0.0
US National,Season onset,Bin,week,42,43,0.0
US National,Season onset,Bin,week,43,44,0.0
US National,Season onset,Bin,week,44,45,1.2811705822988924e-05
US National,Season onset,Bin,week,45,46,0.1071059554539654
US National,Season onset,Bin,week,46,47,0.35355923046707205
US National,Season onset,Bin,week,47,48,0.3923593282790834
US National,Season onset,Bin,week,48,49,0.024205588522210348
US National,Season onset,Bin,week,49,50,0.04731786325858372
US National,Season onset,Bin,week,50,51,0.02560087859877017
US National,Season onset,Bin,week,51,52,0.018699977288967214
US National,Season onset,Bin,week,52,53,0.02614441027274301
US National,Season onset,Bin,week,1,2,0.002178145913305556
US National,Season onset,Bin,week,2,3,0.0
US National,Season onset,Bin,week,3,4,0.00016781515521812018
US National,Season onset,Bin,week,4,5,0.0012822932307604599
US National,Season onset,Bin,week,5,6,0.0007204804399977161
US National,Season onset,Bin,week,6,7,0.0004808989423845326
US National,Season onset,Bin,week,7,8,0.00014588193064488968
US National,Season onset,Bin,week,8,9,1.8440540470573908e-05
US National,Season onset,Bin,week,9,10,0.0
US National,Season onset,Bin,week,10,11,0.0
US National,Season onset,Bin,week,11,12,0.0
US National,Season onset,Bin,week,12,13,0.0
US National,Season onset,Bin,week,13,14,0.0
US National,Season onset,Bin,week,14,15,0.0
US National,Season onset,Bin,week,15,16,0.0
US National,Season onset,Bin,week,16,17,0.0
US National,Season onset,Bin,week,17,18,0.0
US National,Season onset,Bin,week,18,19,0.0
US National,Season onset,Bin,week,19,20,0.0
US National,Season onset,Bin,week,20,21,0.0
US National,Season onset,Bin,week,none,none,0.0
US National,Season peak week,Point,week,,,52.0
US National,Season peak week,Bin,week,40,41,0.0
US National,Season peak week,Bin,week,41,42,0.0
US National,Season peak week,Bin,week,42,43,0.0
US National,Season peak week,Bin,week,43,44,0.0
US National,Season peak week,Bin,week,44,45,0.0
US National,Season peak week,Bin,week,45,46,0.0
US National,Season peak week,Bin,week,46,47,0.0
US National,Season peak week,Bin,week,47,48,0.014129373528602072
US National,Season peak week,Bin,week,48,49,0.019895136236282657
US National,Season peak week,Bin,week,49,50,0.15916227529382265
US National,Season peak week,Bin,week,50,51,0.17466166612555378
US National,Season peak week,Bin,week,51,52,0.006217983259376315
US National,Season peak week,Bin,week,52,53,0.4210962658874256
US National,Season peak week,Bin,week,1,2,0.1608633681397564
US National,Season peak week,Bin,week,2,3,0.005658924297026452
US National,Season peak week,Bin,week,3,4,0.0006727201211546679
US National,Season peak week,Bin,week,4,5,0.011833999560846315
US National,Season peak week,Bin,week,5,6,0.010873799906024231
US National,Season peak week,Bin,week,6,7,0.007287370883577291
US National,Season peak week,Bin,week,7,8,0.004447465374708352
US National,Season peak week,Bin,week,8,9,0.002947042231206139
US National,Season peak week,Bin,week,9,10,0.00025260915463700805
US National,Season peak week,Bin,week,10,11,0.0
US National,Season peak week,Bin,week,11,12,0.0
US National,Season peak week,Bin,week,12,13,0.0
US National,Season peak week,Bin,week,13,14,0.0
US National,Season peak week,Bin,week,14,15,0.0
US National,Season peak week,Bin,week,15,16,0.0
US National,Season peak week,Bin,week,16,17,0.0
US National,Season peak week,Bin,week,17,18,0.0
US National,Season peak week,Bin,week,18,19,0.0
US National,Season peak week,Bin,week,19,20,0.0
US National,Season peak week,Bin,week,20,21,0.0
US National,Season peak percentage,Point,percent,,,6.267241343871092
US National,Season peak percentage,Bin,percent,0,0.1,0.0
US National,Season peak percentage,Bin,percent,0.1,0.2,0.0
US National,Season peak percentage,Bin,percent,0.2,0.3,0.0
US National,Season peak percentage,Bin,percent,0.3,0.4,0.0
US National,Season peak percentage,Bin,percent,0.4,0.5,0.0
US National,Season peak percentage,Bin,percent,0.5,0.6,0.0
US National,Season peak percentage,Bin,percent,0.6,0.7,0.0
US National,Season peak percentage,Bin,percent,0.7,0.8,0.0
US National,Season peak percentage,Bin,percent,0.8,0.9,0.0
US National,Season peak percentage,Bin,percent,0.9,1,0.0
US National,Season peak percentage,Bin,percent,1,1.1,0.0
US National,Season peak percentage,Bin,percent,1.1,1.2,0.0
US National,Season peak percentage,Bin,percent,1.2,1.3,0.0
US National,Season peak percentage,Bin,percent,1.3,1.4,0.0
US National,Season peak percentage,Bin,percent,1.4,1.5,0.0
US National,Season peak percentage,Bin,percent,1.5,1.6,0.0
US National,Season peak percentage,Bin,percent,1.6,1.7,2.8186067484420776e-05
US National,Season peak percentage,Bin,percent,1.7,1.8,0.0014019318687801862
US National,Season peak percentage,Bin,percent,1.8,1.9,0.001696786988554361
US National,Season peak percentage,Bin,percent,1.9,2,0.0015108578416395857
US National,Season peak percentage,Bin,percent,2,2.1,0.001371064326979107
US National,Season peak percentage,Bin,percent,2.1,2.2,0.0014142787603714107
US National,Season peak percentage,Bin,percent,2.2,2.3,0.001424212177833744
US National,Season peak percentage,Bin,percent,2.3,2.4,0.002141572474845089
US National,Season peak percentage,Bin,percent,2.4,2.5,0.0027361905555743017
US National,Season peak percentage,Bin,percent,2.5,2.6,0.0035695979752784868
US National,Season peak percentage,Bin,percent,2.6,2.7,0.005108604019802147
US National,Season peak percentage,Bin,percent,2.7,2.8,0.005505053758949123
US National,Season peak percentage,Bin,percent,2.8,2.9,0.005462730466389143
US National,Season peak percentage,Bin,percent,2.9,3,0.007202161250910091
US National,Season peak percentage,Bin,percent,3,3.1,0.008731510593734004
US National,Season peak percentage,Bin,percent,3.1,3.2,0.009688002626898007
US National,Season peak percentage,Bin,percent,3.2,3.3,0.009343368789792098
US National,Season peak percentage,Bin,percent,3.3,3.4,0.009767743212655333
US National,Season peak percentage,Bin,percent,3.4,3.5,0.013682959359220856
US National,Season peak percentage,Bin,percent,3.5,3.6,0.011126253884200223
US National,Season peak percentage,Bin,percent,3.6,3.7,0.013890354260152811
US National,Season peak percentage,Bin,percent,3.7,3.8,0.010535789448079052
US National,Season peak percentage,Bin,percent,3.8,3.9,0.01405178378122284
US National,Season peak percentage,Bin,percent,3.9,4,0.016976919893819692
US National,Season peak percentage,Bin,percent,4,4.1,0.011748978592350271
US National,Season peak percentage,Bin,percent,4.1,4.2,0.012509436974275518
US National,Season peak percentage,Bin,percent,4.2,4.3,0.01769107720709472
US National,Season peak percentage,Bin,percent,4.3,4.4,0.015406048433385269
US National,Season peak percentage,Bin,percent,4.4,4.5,0.016098690348281743
US National,Season peak percentage,Bin,percent,4.5,4.6,0.014288952393242698
US National,Season peak percentage,Bin,percent,4.6,4.7,0.011728530583409976
US National,Season peak percentage,Bin,percent,4.7,4.8,0.020740944564141432
US National,Season peak percentage,Bin,percent,4.8,4.9,0.014723528699296284
US National,Season peak percentage,Bin,percent,4.9,5,0.013668946664401434
US National,Season peak percentage,Bin,percent,5,5.1,0.017382320600298505
US National,Season peak percentage,Bin,percent,5.1,5.2,0.015886402968581383
US National,Season peak percentage,Bin,percent,5.2,5.3,0.016168069738612345
US National,Season peak percentage,Bin,percent,5.3,5.4,0.016053694369614048
US National,Season peak percentage,Bin,percent,5.4,5.5,0.014932991607647614
US National,Season peak percentage,Bin,percent,5.5,5.6,0.015389961127823964
US National,Season peak percentage,Bin,percent,5.6,5.7,0.016368079385717646
US National,Season peak percentage,Bin,percent,5.7,5.8,0.015829079592571717
US National,Season peak percentage,Bin,percent,5.8,5.9,0.014879919569993289
US National,Season peak percentage,Bin,percent,5.9,6,0.01869111942185202
US National,Season peak percentage,Bin,percent,6,6.1,0.01330509671764981
US National,Season peak percentage,Bin,percent,6.1,6.2,0.016907175500281615
US National,Season peak percentage,Bin,percent,6.2,6.3,0.014612657849393395
US National,Season peak percentage,Bin,percent,6.3,6.4,0.010675298688774103
US National,Season peak percentage,Bin,percent,6.4,6.5,0.01569310791103742
US National,Season peak percentage,Bin,percent,6.5,6.6,0.016739975421021572
US National,Season peak percentage,Bin,percent,6.6,6.7,0.021168681337865473
US National,Season peak percentage,Bin,percent,6.7,6.8,0.011428438691086567
US National,Season peak percentage,Bin,percent,6.8,6.9,0.014329959444821367
US National,Season peak percentage,Bin,percent,6.9,7,0.011650025976213556
US National,Season peak percentage,Bin,percent,7,7.1,0.013370966414409623
US National,Season peak percentage,Bin,percent,7.1,7.2,0.019840388930659494
US National,Season peak percentage,Bin,percent,7.2,7.3,0.012160463597106758
US National,Season peak percentage,Bin,percent,7.3,7.4,0.016241692284417745
US National,Season peak percentage,Bin,percent,7.4,7.5,0.01292673319422652
US National,Season peak percentage,Bin,percent,7.5,7.6,0.015791928317472927
US National,Season peak percentage,Bin,percent,7.6,7.7,0.011124226401050628
US National,Season peak percentage,Bin,percent,7.7,7.8,0.011887941368597176
US National,Season peak percentage,Bin,percent,7.8,7.9,0.013612397821677093
US National,Season peak percentage,Bin,percent,7.9,8,0.015477023495551745
US National,Season peak percentage,Bin,percent,8,8.1,0.013446805741981814
US National,Season peak percentage,Bin,percent,8.1,8.2,0.014439188638316041
US National,Season peak percentage,Bin,percent,8.2,8.3,0.015395751825429667
US National,Season peak percentage,Bin,percent,8.3,8.4,0.010405026450497177
US National,Season peak percentage,Bin,percent,8.4,8.5,0.010844325966282353
US National,Season peak percentage,Bin,percent,8.5,8.6,0.016161240490585933
US National,Season peak percentage,Bin,percent,8.6,8.7,0.008882142910882442
US National,Season peak percentage,Bin,percent,8.7,8.8,0.011619801771338943
US National,Season peak percentage,Bin,percent,8.8,8.9,0.015873163599093094
US National,Season peak percentage,Bin,percent,8.9,9,0.012366314818755527
US National,Season peak percentage,Bin,percent,9,9.1,0.011218012175329486
US National,Season peak percentage,Bin,percent,9.1,9.2,0.013347464062041847
US National,Season peak percentage,Bin,percent,9.2,9.3,0.009762614583167876
US National,Season peak percentage,Bin,percent,9.3,9.4,0.010485685220058499
US National,Season peak percentage,Bin,percent,9.4,9.5,0.011796409256950269
US National,Season peak percentage,Bin,percent,9.5,9.6,0.010797226088178596
US National,Season peak percentage,Bin,percent,9.6,9.7,0.013547823695319192
US National,Season peak percentage,Bin,percent,9.7,9.8,0.011378689346432316
US National,Season peak percentage,Bin,percent,9.8,9.9,0.01069319644624756
US National,Season peak percentage,Bin,percent,9.9,10,0.010040250324038739
US National,Season peak percentage,Bin,percent,10,10.1,0.0
US National,Season peak percentage,Bin,percent,10.1,10.2,0.0
US National,Season peak percentage,Bin,percent,10.2,10.3,0.0
US National,Season peak percentage,Bin,percent,10.3,10.4,0.0
